t,S,D,N,viralidad,avg_susceptibilidad,avg_actividad,D_credulos,D_escepticos,D_verificadores,D_super_propagadores,D_hubs,exposicion_media_desinfo,exposicion_max_desinfo,actividad_total_desinfo,tasa_cambio_D,estrategia
241,13,6,381,0.0475,0.5417684876471515,1.6922835573366402,3,1,2,1,1,0.030186219369731707,1.0945337180500605,8.989813087238158,-1.0,Fact-checking intenso
242,10,9,381,0.0475,0.5418204194020996,1.6922835573366402,3,2,4,1,1,0.02247453271809539,0.6471302517543589,13.980288971888704,3.0,Fact-checking intenso
243,11,8,381,0.0475,0.5419037164725761,1.6922835573366402,2,2,4,1,1,0.03495072242972176,0.8350603615935004,12.870070266602339,-1.0,Fact-checking intenso
244,11,8,381,0.0475,0.5419745658802638,1.6922835573366402,2,2,4,1,1,0.032175175666505844,0.8350603615935004,14.09324405696722,0.0,Fact-checking intenso
245,11,7,382,0.0475,0.542070528122377,1.6922835573366402,2,2,3,1,1,0.035233110142418055,0.8902888894114709,12.634800523255103,-1.0,Fact-checking intenso
246,11,7,382,0.045,0.5421505308470187,1.6922835573366402,3,1,3,1,1,0.031587001308137755,0.8902888894114709,10.38722786392823,0.0,Fact-checking intenso
247,11,7,382,0.045,0.5422076217907779,1.6922835573366402,3,1,3,1,1,0.02596806965982057,0.8350603615935004,10.38722786392823,0.0,Fact-checking intenso
248,11,7,382,0.045,0.5422645182106001,1.6922835573366402,3,1,3,1,1,0.02596806965982057,0.8350603615935004,10.38722786392823,0.0,Fact-checking intenso
249,10,8,382,0.045,0.5423212211288101,1.6922835573366402,3,1,4,1,1,0.02596806965982057,0.8350603615935004,12.954996571023495,1.0,Fact-checking intenso
0,344,14,42,0.9,0.258603379062671,1.6922835573366402,8,5,1,2,2,0.016328980648349863,0.6862796428349307,18.118372901865612,,Educación mediática
1,325,31,44,0.895,0.258779868318114,1.6922835573366402,14,13,4,11,11,0.04529593225466404,0.9974453530301306,70.22525104894815,17.0,Educación mediática
2,315,38,47,0.89,0.25944315063637174,1.6922835573366402,18,15,5,14,14,0.17556312762237034,3.1421879375743664,77.57232611406995,7.0,Educación mediática
3,300,50,50,0.8825,0.2601698010261049,1.6922835573366402,23,14,13,17,17,0.19393081528517492,2.948725529624807,122.62154938259441,12.0,Educación mediática
4,285,67,48,0.875,0.26129544872936317,1.6922835573366402,30,24,13,18,18,0.306553873456486,5.136911410196203,143.25469746862933,17.0,Educación mediática
5,271,81,48,0.88,0.2626194267455615,1.6922835573366402,32,27,22,23,23,0.3581367436715731,5.089910768132406,186.52647958907315,14.0,Educación mediática
6,262,88,50,0.88,0.2643190365953358,1.6922835573366402,39,30,19,17,17,0.46631619897268295,7.065799479497944,176.39983403462125,7.0,Educación mediática
7,254,93,53,0.875,0.265899506887345,1.6922835573366402,40,37,16,20,20,0.4409995850865532,6.534212069632931,165.63028738540345,5.0,Educación mediática
8,244,102,54,0.8675,0.26738518565473696,1.6922835573366402,46,34,22,20,20,0.41407571846350855,5.374082332616567,199.75984685862625,9.0,Educación mediática
9,241,104,55,0.865,0.26913440547071255,1.6922835573366402,45,39,20,21,21,0.4993996171465658,7.160637902646164,188.21104572166263,2.0,Educación mediática
10,227,118,55,0.8625,0.270764585286953,1.6922835573366402,56,37,25,23,23,0.47052761430415657,6.69369267567054,229.0806240492239,14.0,Educación mediática
11,221,123,56,0.8625,0.2727180743497141,1.6922835573366402,49,48,26,23,23,0.5727015601230598,9.142274108428625,243.29163740528156,5.0,Educación mediática
12,212,131,57,0.86,0.27476320057659304,1.6922835573366402,52,50,29,20,20,0.608229093513204,8.515405850742287,258.93922091801613,8.0,Educación mediática
13,213,129,58,0.8575,0.27689519355050035,1.6922835573366402,54,46,29,25,25,0.6473480522950404,9.08057505025853,267.9243997661368,-2.0,Educación mediática
14,210,130,60,0.855,0.27906541792163486,1.6922835573366402,57,47,26,21,21,0.6698109994153418,9.96834382238732,265.2430304218299,1.0,Educación mediática
15,211,129,60,0.85,0.28117639218806845,1.6922835573366402,54,50,25,21,21,0.6631075760545749,9.470847637251813,259.69858354128405,-1.0,Educación mediática
16,204,136,60,0.85,0.2831927863230657,1.6922835573366402,52,55,29,21,21,0.6492464588532103,8.858630402559738,277.28438243584753,7.0,Educación mediática
17,209,130,61,0.85,0.2853149401399909,1.6922835573366402,50,49,31,20,20,0.693210956089619,9.276604198404655,260.76277495601653,-6.0,Educación mediática
18,206,130,64,0.8475,0.28726029628202815,1.6922835573366402,52,49,29,23,23,0.6519069373900416,8.238670170560711,265.3449477540285,0.0,Educación mediática
19,207,128,65,0.84,0.28921541947007046,1.6922835573366402,53,48,27,23,23,0.6633623693850715,9.785067999299562,252.4998697160321,-2.0,Educación mediática
20,213,122,65,0.8375,0.29105880489286046,1.6922835573366402,56,44,22,20,20,0.6312496742900805,10.030298498514595,237.4805088683574,-6.0,Educación mediática
21,207,127,66,0.8375,0.29274664568548936,1.6922835573366402,53,45,29,21,21,0.5937012721708939,9.569380170341258,240.57072266862198,5.0,Educación mediática
22,206,125,69,0.835,0.2944568682420368,1.6922835573366402,58,43,24,19,19,0.6014268066715551,7.891230412664259,250.92346726015884,-2.0,Educación mediática
23,204,126,70,0.8275,0.29621335464776005,1.6922835573366402,54,47,25,20,20,0.6273086681503974,9.342028009600448,229.7251204124775,1.0,Educación mediática
24,195,134,71,0.825,0.2978046510542771,1.6922835573366402,53,51,30,24,24,0.5743128010311939,8.364576550117041,278.6366402917187,8.0,Educación mediática
25,190,139,71,0.8225,0.2996783218618971,1.6922835573366402,59,50,30,20,20,0.6965916007292969,10.45064684217466,272.3712176671307,5.0,Educación mediática
26,182,144,74,0.8225,0.3014740787026884,1.6922835573366402,60,57,27,21,21,0.6809280441678266,9.875209613920836,270.79168887545853,5.0,Educación mediática
27,183,141,76,0.815,0.30326733195842215,1.6922835573366402,61,49,31,24,24,0.6769792221886464,9.801798025619169,273.9948200249188,-3.0,Educación mediática
28,185,136,79,0.81,0.30504272196668775,1.6922835573366402,60,43,33,21,21,0.6849870500622973,10.218348307954548,268.24824043280853,-5.0,Educación mediática
29,175,146,79,0.8025,0.30675428380684144,1.6922835573366402,61,50,35,23,23,0.6706206010820214,8.970025138592478,281.15768087312335,10.0,Educación mediática
30,172,147,81,0.8025,0.3085189134801162,1.6922835573366402,64,49,34,25,25,0.7028942021828081,9.279911680559403,288.16893536656903,1.0,Educación mediática
31,172,147,81,0.7975,0.31029930743217987,1.6922835573366402,60,50,37,22,22,0.7204223384164226,10.24446614051209,294.20154383566194,0.0,Educación mediática
32,170,147,83,0.7975,0.31208384787187876,1.6922835573366402,56,55,36,22,22,0.7355038595891551,11.454181571324359,274.4651029430325,0.0,Educación mediática
33,174,138,88,0.7925,0.31373683330806956,1.6922835573366402,57,49,32,25,25,0.686162757357581,8.193072728917217,291.0638060386376,-9.0,Educación mediática
34,176,135,89,0.78,0.31544518895738216,1.6922835573366402,54,43,38,22,22,0.727659515096594,9.819609541873112,274.5776118530045,-3.0,Educación mediática
35,174,135,91,0.7775,0.3170488361185862,1.6922835573366402,52,46,37,23,23,0.6864440296325114,8.522938251518223,284.1780378397106,0.0,Educación mediática
36,157,150,93,0.7725,0.3186620846405561,1.6922835573366402,59,52,39,22,22,0.7104450945992766,10.110444667643407,309.6226239745991,15.0,Educación mediática
37,163,144,93,0.7675,0.3204029535079076,1.6922835573366402,59,47,38,24,24,0.7740565599364979,9.877464160581756,310.8827773050313,-6.0,Educación mediática
38,157,148,95,0.7675,0.3221098868734644,1.6922835573366402,56,53,39,23,23,0.7772069432625784,11.500062119203173,304.01277719267773,4.0,Educación mediática
39,153,150,97,0.7625,0.3237771287616269,1.6922835573366402,58,54,38,22,22,0.7600319429816943,10.645604905681353,287.511744295016,2.0,Educación mediática
40,159,142,99,0.7575,0.3253364932164085,1.6922835573366402,62,48,32,25,25,0.71877936073754,10.4322087807506,299.8411730725128,-8.0,Educación mediática
41,161,138,101,0.7525,0.32691613185002977,1.6922835573366402,61,47,30,18,18,0.7496029326812819,10.620096981532667,278.53317155394257,-4.0,Educación mediática
42,154,143,103,0.7475,0.3283669347212921,1.6922835573366402,63,46,34,20,20,0.6963329288848561,10.426236125889314,294.37675039468877,5.0,Educación mediática
43,154,140,106,0.7425,0.3298649507291006,1.6922835573366402,59,51,30,21,21,0.7359418759867219,12.251988938982873,305.7461816704437,-3.0,Educación mediática
44,147,147,106,0.735,0.33139863249199947,1.6922835573366402,64,52,31,22,22,0.7643654541761091,13.124582334768071,301.01635770398076,7.0,Educación mediática
45,147,142,111,0.735,0.33289433099451315,1.6922835573366402,60,51,31,20,20,0.7525408942599519,13.241834156937529,303.22667244655764,-5.0,Educación mediática
46,152,134,114,0.7225,0.33438773930897225,1.6922835573366402,55,46,33,22,22,0.7580666811163943,10.91781825461483,302.7746550910614,-8.0,Educación mediática
47,145,137,118,0.715,0.33585074494470063,1.6922835573366402,58,47,32,20,20,0.7569366377276532,12.193796876286646,284.009562861041,3.0,Educación mediática
48,139,142,119,0.705,0.33723050951987554,1.6922835573366402,55,54,33,23,23,0.7100239071526024,10.068832570218143,298.74843492204946,5.0,Educación mediática
49,150,129,121,0.7025,0.33864313303804666,1.6922835573366402,50,52,27,21,21,0.746871087305124,12.498482805675897,255.70076099312115,-13.0,Educación mediática
50,145,127,128,0.6975,0.3398266999267354,1.6922835573366402,50,47,30,19,19,0.6392519024828031,8.904448408072316,251.77831339531195,-2.0,Educación mediática
51,152,117,131,0.68,0.34098770378791843,1.6922835573366402,46,48,23,18,18,0.6294457834882801,8.473183704981043,218.07858461125818,-10.0,Educación mediática
52,157,110,133,0.6725,0.34198122191820657,1.6922835573366402,46,40,24,16,16,0.5451964615281455,7.330187432398993,215.72462733170323,-7.0,Educación mediática
53,150,116,134,0.6675,0.3429409216804396,1.6922835573366402,49,45,22,20,20,0.5393115683292581,7.4558026463499045,201.48262156153544,6.0,Educación mediática
54,149,114,137,0.665,0.343841935902567,1.6922835573366402,53,39,22,21,21,0.5037065539038386,6.790981122190062,224.2540384593078,-2.0,Educación mediática
55,142,119,139,0.6575,0.34482773869411676,1.6922835573366402,54,42,23,21,21,0.5606350961482696,7.663762360083953,238.59118975477298,5.0,Educación mediática
56,144,116,140,0.6525,0.34587607443494334,1.6922835573366402,52,42,22,17,17,0.5964779743869326,8.329745382258551,222.51573883163036,-3.0,Educación mediática
57,132,123,145,0.65,0.34686059630190513,1.6922835573366402,56,44,23,23,23,0.556289347079076,7.275690562991222,243.8037918552909,7.0,Educación mediática
58,140,112,148,0.6375,0.34789965344466234,1.6922835573366402,50,37,25,19,19,0.6095094796382273,9.187664795697106,219.7857309667159,-11.0,Educación mediática
59,144,107,149,0.63,0.348825307987354,1.6922835573366402,47,34,26,21,21,0.5494643274167899,8.660398795633446,236.14252997035192,-5.0,Educación mediática
60,153,95,152,0.6275,0.34981168804788626,1.6922835573366402,41,31,23,18,18,0.59035632492588,8.809732549669917,189.2345504157537,-12.0,Educación mediática
61,154,91,155,0.62,0.35060825081415714,1.6922835573366402,35,32,24,18,18,0.4730863760393845,7.540463100036933,194.98154938295966,-4.0,Educación mediática
62,147,96,157,0.6125,0.3514223653845807,1.6922835573366402,43,31,22,19,19,0.4874538734573994,7.581395104562552,207.25749750267198,5.0,Educación mediática
63,151,90,159,0.6075,0.35226222305190424,1.6922835573366402,42,29,19,17,17,0.5181437437566802,8.958956110147998,178.78916085127605,-6.0,Educación mediática
64,151,87,162,0.6025,0.35299556475413524,1.6922835573366402,40,30,17,18,18,0.4469729021281904,8.05280495396811,170.7958394286892,-3.0,Educación mediática
65,156,80,164,0.595,0.35369086533863675,1.6922835573366402,31,33,16,18,18,0.42698959857172303,7.4313978706760615,158.24785622245878,-7.0,Educación mediática
66,155,78,167,0.59,0.35431860743845306,1.6922835573366402,31,31,16,19,19,0.39561964055614696,6.7207424620077685,169.03032664848126,-2.0,Educación mediática
67,155,76,169,0.5825,0.3549897658831729,1.6922835573366402,32,28,16,20,20,0.42257581662120325,7.559133972490558,165.76950886419343,-2.0,Educación mediática
68,153,75,172,0.5775,0.3556376442238463,1.6922835573366402,35,25,15,17,17,0.41442377216048343,7.184645288735157,145.7298077639117,-1.0,Educación mediática
69,147,79,174,0.57,0.3562097692324007,1.6922835573366402,36,30,13,19,19,0.3643245194097793,6.053609262104548,164.0990634262879,4.0,Educación mediática
70,147,77,176,0.565,0.3568536962843525,1.6922835573366402,35,27,15,17,17,0.4102476585657196,6.965525070489861,151.53750150651018,-2.0,Educación mediática
71,145,77,178,0.56,0.35744934263325556,1.6922835573366402,34,27,16,16,16,0.3788437537662753,5.928552570720175,146.67408164790254,0.0,Educación mediática
72,152,69,179,0.555,0.35803495955280157,1.6922835573366402,30,24,15,16,16,0.36668520411975636,5.903442922255656,151.0841370064966,-8.0,Educación mediática
73,145,75,180,0.5525,0.3586022017477907,1.6922835573366402,33,27,15,19,19,0.3777103425162415,6.436948413978236,159.477189698261,6.0,Educación mediática
74,142,74,184,0.55,0.35919647940104726,1.6922835573366402,36,24,14,13,13,0.3986929742456525,6.435716596710578,129.9102868000855,-1.0,Educación mediática
75,142,74,184,0.54,0.3596815296756715,1.6922835573366402,36,24,14,16,16,0.3247757170002136,5.386707775348476,150.95422505930014,0.0,Educación mediática
76,147,65,188,0.54,0.3602328377954484,1.6922835573366402,30,23,12,15,15,0.37738556264825035,6.920915170315739,125.53710654748392,-9.0,Educación mediática
77,144,64,192,0.53,0.36070221557921955,1.6922835573366402,26,23,15,18,18,0.3138427663687098,5.603098093574063,141.20732640134588,-1.0,Educación mediática
78,140,66,194,0.52,0.3612180372445208,1.6922835573366402,29,23,14,15,15,0.35301831600336475,5.656442897708073,133.63212411245232,2.0,Educación mediática
79,135,68,197,0.515,0.3617119454774644,1.6922835573366402,31,26,11,15,15,0.3340803102811307,6.15913582531131,132.7920594174859,2.0,Educación mediática
80,132,67,201,0.5075,0.3622023878682495,1.6922835573366402,28,26,13,16,16,0.33198014854371477,5.422862466772054,148.50466929141334,-1.0,Educación mediática
81,130,65,205,0.4975,0.3627455237838945,1.6922835573366402,29,23,13,13,13,0.3712616732285333,6.95274249200024,147.1608366904658,-2.0,Educación mediática
82,129,61,210,0.4875,0.3632870879115964,1.6922835573366402,25,26,10,13,13,0.3679020917261645,5.9919972829629,135.12816929362418,-4.0,Educación mediática
83,131,59,210,0.475,0.3637960663696457,1.6922835573366402,28,20,11,11,11,0.3378204232340605,5.127838092921787,127.3936979893356,-2.0,Educación mediática
84,131,57,212,0.475,0.3642693540096484,1.6922835573366402,28,20,9,12,12,0.318484244973339,5.209235560145698,132.64104254583657,-2.0,Educación mediática
85,129,55,216,0.47,0.36475396833075036,1.6922835573366402,28,18,9,10,10,0.3316026063645914,5.978011582711522,118.0760515879776,-2.0,Educación mediática
86,125,58,217,0.46,0.3651897060234174,1.6922835573366402,28,21,9,13,13,0.29519012896994407,5.811720889231498,124.50450153332865,3.0,Educación mediática
87,124,59,217,0.4575,0.3656414601349416,1.6922835573366402,31,18,10,12,12,0.3112612538333217,5.23705032499556,123.27845055992528,1.0,Educación mediática
88,114,65,221,0.4575,0.36610611398860543,1.6922835573366402,30,23,12,15,15,0.3081961263998133,4.955138393146718,144.38625021409334,6.0,Educación mediática
89,116,60,224,0.4475,0.3666239713242483,1.6922835573366402,26,23,11,13,13,0.3609656255352334,6.325007579011602,124.12631191909496,-5.0,Educación mediática
90,117,58,225,0.44,0.36707928668926826,1.6922835573366402,26,24,8,10,10,0.31031577979773745,5.869490068912536,118.02290165936627,-2.0,Educación mediática
91,112,60,228,0.4375,0.3675158445599909,1.6922835573366402,26,27,7,13,13,0.29505725414841577,5.0417303575929315,134.61728493813217,2.0,Educación mediática
92,114,56,230,0.43,0.3680037410438308,1.6922835573366402,20,26,10,10,10,0.3365432123453306,5.833951222513423,124.23054590282528,-4.0,Educación mediática
93,111,57,232,0.425,0.36845651683174424,1.6922835573366402,23,24,10,12,12,0.3105763647570633,6.369850176839165,134.82994990393104,1.0,Educación mediática
94,109,57,234,0.42,0.3689309762287991,1.6922835573366402,22,23,12,11,11,0.3370748747598277,6.369850176839165,117.40071218912718,0.0,Educación mediática
95,106,60,234,0.415,0.36936343408910544,1.6922835573366402,23,26,11,13,13,0.293501780472818,5.889486196868615,138.11354772343014,3.0,Educación mediática
96,110,53,237,0.415,0.36985543831549106,1.6922835573366402,22,23,8,12,12,0.3452838693085753,6.468739071285191,131.37310183976228,-7.0,Educación mediática
97,106,52,242,0.4075,0.3703199471094956,1.6922835573366402,21,22,9,9,9,0.3284327545994058,6.226522426941391,119.69680219599688,-1.0,Educación mediática
98,109,49,242,0.395,0.37075817877933603,1.6922835573366402,20,20,9,9,9,0.2992420054899922,6.476628055475841,120.52657017037507,-3.0,Educación mediática
99,106,51,243,0.395,0.37118017933342917,1.6922835573366402,21,23,7,12,12,0.3013164254259376,6.09717381431255,119.06805541838673,2.0,Educación mediática
100,102,54,244,0.3925,0.3715881416310303,1.6922835573366402,24,25,5,12,12,0.29767013854596686,5.927206726543822,121.43642946084113,3.0,Educación mediática
101,96,59,245,0.39,0.37200791035189146,1.6922835573366402,25,27,7,12,12,0.3035910736521028,6.08436507652651,126.60857516309656,5.0,Educación mediática
102,101,50,249,0.3875,0.3724545109167245,1.6922835573366402,24,22,4,11,11,0.3165214379077414,6.094986779839681,114.39910641965594,-9.0,Educación mediática
103,98,49,253,0.3775,0.3728442386014744,1.6922835573366402,24,21,4,10,10,0.28599776604913985,5.696871614586265,109.64809617045275,-1.0,Educación mediática
104,95,51,254,0.3675,0.3732176908196614,1.6922835573366402,23,22,6,12,12,0.2741202404261319,5.462032666751407,125.84264601103956,2.0,Educación mediática
105,99,44,257,0.365,0.37363596828454804,1.6922835573366402,21,18,5,11,11,0.31460661502759885,6.628843235705608,107.5588766968444,-7.0,Educación mediática
106,98,43,259,0.3575,0.3739838308543213,1.6922835573366402,20,17,6,10,10,0.268897191742111,6.398807177842065,106.1506079256929,-1.0,Educación mediática
107,97,39,264,0.3525,0.3743272342717063,1.6922835573366402,17,16,6,10,10,0.2653765198142322,6.481786048457025,100.65384490892347,-4.0,Educación mediática
108,98,38,264,0.34,0.374649779493203,1.6922835573366402,19,14,5,10,10,0.25163461227230866,6.019865802269996,94.89378634915278,-1.0,Educación mediática
109,97,38,265,0.34,0.3749581384899486,1.6922835573366402,19,14,5,8,8,0.23723446587288197,4.948743854106572,92.53683755986958,0.0,Educación mediática
110,93,39,268,0.3375,0.37525739488621596,1.6922835573366402,20,14,5,10,10,0.23134209389967395,4.158590835744101,96.89147920901848,1.0,Educación mediática
